catalog	id	relationship	url	title	editor_status	proposal_stage	published_status	published_date	published_url	standing	organization	browser_target	series	repository	tests	tags	review_state	source	row_sha256
TC39-ECMAScript	more-random-functions-390c8846	supplement	https://github.com/tc39/proposal-random-functions	More Random Functions	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-random-functions			CATALOG_INGESTED	stage-1-proposals.md	3ef1c735c83cc3410912c9e7b47f01893ae4bee02733f4da7252bfd939c3af7f
TC39-ECMAScript	negated-in-and-instanceof-operators-8ba74b47	supplement	https://github.com/tc39/proposal-negated-in-instanceof	Negated in and instanceof operators	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-negated-in-instanceof			CATALOG_INGESTED	stage-1-proposals.md	043d05b59fc0a0ba2fd162d18b454b6ccffad490afb622fd3042a165096a55d8
TC39-ECMAScript	new-initialize-34e29b7d	supplement	https://github.com/littledan/proposal-new-initialize	new.initialize	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/littledan/proposal-new-initialize			CATALOG_INGESTED	stage-1-proposals.md	d9e5497855358e094b7a5609690a5fa0493f1eacd1b1e8042d1550425957e6e8
TC39-ECMAScript	object-freeze-object-seal-syntax-065c5c9b	supplement	https://github.com/tc39/proposal-object-freeze-seal-syntax	Object.freeze + Object.seal syntax	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-object-freeze-seal-syntax			CATALOG_INGESTED	stage-1-proposals.md	0491e604cc822a5745b8553bbada93d7cf869600e87ff565fa9f2b4ecea2836b
TC39-ECMAScript	object-getnonindexstringproperties-f3b816e6	supplement	https://github.com/tc39/proposal-array-get-non-index-string-properties	Object.getNonIndexStringProperties()	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-array-get-non-index-string-properties			CATALOG_INGESTED	stage-1-proposals.md	c02b60a426e5fabd43baf5788d39765eac38f9231ef06a200cdf8ca35a332534
TC39-ECMAScript	object-pick-omit-d21a2a44	supplement	https://github.com/tc39/proposal-object-pick-or-omit	Object pick/omit	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-object-pick-or-omit			CATALOG_INGESTED	stage-1-proposals.md	66612b5b4e7d8e6b4d97a6b8e00cc599ed12698beee798c8b00183a6ece02605
TC39-ECMAScript	object-propertycount-3dfc6389	supplement	https://github.com/tc39/proposal-object-property-count	Object.propertyCount	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-object-property-count			CATALOG_INGESTED	stage-1-proposals.md	e89e3fa6fb2d59eea7ba026e539e9dbce6b55e29acfb3731be616dd062feae0b
TC39-ECMAScript	observable-13576601	supplement	https://github.com/tc39/proposal-observable	Observable	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-observable			CATALOG_INGESTED	stage-1-proposals.md	4d59749d194b80f459f278354d9268a1ffe6387ddb7b567aa47597810dcf4f9c
TC39-ECMAScript	of-and-from-on-collection-constructors-89f8f94a	supplement	https://github.com/tc39/proposal-setmap-offrom	of and from on collection constructors	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-setmap-offrom			CATALOG_INGESTED	stage-1-proposals.md	0386abb0bc995eba436b4af1e48417aedcdf5f546e83fdaeff91c32d6994852d
TC39-ECMAScript	oom-fails-fast-2f75684b	supplement	https://github.com/tc39/proposal-oom-fails-fast	OOM Fails Fast	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-oom-fails-fast			CATALOG_INGESTED	stage-1-proposals.md	5cebaf65fe97506277cd1f8ecdd95a965dca6374c7b3ebffafee29439fca5cf8
TC39-ECMAScript	optional-chaining-in-assignment-lhs-4a19850d	supplement	https://github.com/tc39/proposal-optional-chaining-assignment	Optional chaining in assignment LHS	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-optional-chaining-assignment			CATALOG_INGESTED	stage-1-proposals.md	1773dfb8fe04e0e9c2b25e0c500ef699224a5a3a16c4388c7203e5380de193f5
TC39-ECMAScript	partial-application-0b43c3e0	supplement	https://github.com/tc39/proposal-partial-application	Partial application	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-partial-application			CATALOG_INGESTED	stage-1-proposals.md	5b062a671f1e350e49882b9c14fc1836b30b7a41b032d5f181aed648bcf4b0b8
TC39-ECMAScript	pattern-matching-c783f872	supplement	https://github.com/tc39/proposal-pattern-matching	Pattern Matching	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-pattern-matching			CATALOG_INGESTED	stage-1-proposals.md	e7f820b11eb4ec5095c9e7df9372680790dad5a4168868bbaf78f96972a1b320
TC39-ECMAScript	policy-maps-and-sets-570fdb7a	supplement	https://github.com/tc39/proposal-policy-map-set	Policy Maps and Sets	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-policy-map-set			CATALOG_INGESTED	stage-1-proposals.md	11aee0d89d1efb1f7fd553fb2e6cb55a691260cfa06bba62ad6150adc3c7fd53
TC39-ECMAScript	preserve-host-virtualizability-52045185	supplement	https://github.com/tc39/proposal-preserve-virtualizability	Preserve Host Virtualizability	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-preserve-virtualizability			CATALOG_INGESTED	stage-1-proposals.md	d148fa3f01581dfeab46e5f3d74cc89606b1227866dcbf261133f435dd1c00fc
TC39-ECMAScript	private-declarations-1d96b42d	supplement	https://github.com/tc39/proposal-private-declarations	Private declarations	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-private-declarations			CATALOG_INGESTED	stage-1-proposals.md	4761d94fbbc4993fc157db55c53b478e7330e98035e336e4fb91fd62a579ee6e
TC39-ECMAScript	prototype-pollution-mitigation-6b35f633	supplement	https://github.com/tc39/proposal-symbol-proto	Prototype pollution mitigation	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-symbol-proto			CATALOG_INGESTED	stage-1-proposals.md	0e4294f75ee99e1e49bbf423e84a486dc62f7d6b92e5cefa0bc08948739d4cc3
TC39-ECMAScript	readonly-collections-2dd4103d	supplement	https://github.com/tc39/proposal-readonly-collections	Readonly Collections	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-readonly-collections			CATALOG_INGESTED	stage-1-proposals.md	b70ea1c47f1e1c1415221ecd8a13224e88a063db36818dc0ce596e7e10ca0fca
TC39-ECMAScript	regexp-atomic-operators-545d0949	supplement	https://github.com/tc39/proposal-regexp-atomic-operators	RegExp Atomic Operators	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-regexp-atomic-operators			CATALOG_INGESTED	stage-1-proposals.md	8be377938680b124bb1bacdf424452e99d3e2eeaa688d1b3650f36b9dc1bd954
TC39-ECMAScript	regexp-extended-mode-and-comments-e3d267d2	supplement	https://github.com/tc39/proposal-regexp-x-mode	RegExp Extended Mode and Comments	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-regexp-x-mode			CATALOG_INGESTED	stage-1-proposals.md	63c42eede1b71e8946d3c7dced8eda7ee65d961329b7f746ac011f11aefd3fb9
TC39-ECMAScript	regexp-r-escape-68197ee4	supplement	https://github.com/tc39/proposal-regexp-r-escape	RegExp \R Escape	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-regexp-r-escape			CATALOG_INGESTED	stage-1-proposals.md	f2d0fb0b0c12911ee81cc8c6a5917e44474b86b2b2cc7517a7ce3f33124bef13
TC39-ECMAScript	restrict-subclassing-support-in-built-in-methods-96edfda8	supplement	https://github.com/tc39/proposal-rm-builtin-subclassing	Restrict subclassing support in built-in methods	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-rm-builtin-subclassing			CATALOG_INGESTED	stage-1-proposals.md	e3339b8ec0f88315dc8bfc7803a81e75265bfd1aa058a4219672bd5b0f56e21b
TC39-ECMAScript	reverse-iteration-07d4017b	supplement	https://github.com/tc39/proposal-reverseIterator	Reverse iteration	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-reverseIterator			CATALOG_INGESTED	stage-1-proposals.md	7e68dd14f6faf144f7756ace3df37056b781f450305497a4430195b1d09d5b0d
TC39-ECMAScript	reversible-string-split-e8754bb8	supplement	https://github.com/tc39/proposal-reversible-string-split	Reversible string split	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-reversible-string-split			CATALOG_INGESTED	stage-1-proposals.md	df8cd34053bdc691c3eb879003d594f84b774c55370215b90385b3faea45ddf7
TC39-ECMAScript	richer-keys-5fa874f7	supplement	https://github.com/tc39/proposal-richer-keys	Richer Keys	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-richer-keys			CATALOG_INGESTED	stage-1-proposals.md	3af9be1b5fec22ec811a30c31c2d577501cf0bfd368cd0a31c8fefc0d1b61b6f
TC39-ECMAScript	ses-secure-ecmascript-b9bec8ed	supplement	https://github.com/tc39/proposal-ses	SES (Secure EcmaScript)	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-ses		execution-modules	CATALOG_INGESTED	stage-1-proposals.md	8b6184348eda3b6ee18c5ac377d5f3144de6b4f7dc82844e94215b5ba30b1612
TC39-ECMAScript	signals-93c39026	supplement	https://github.com/tc39/proposal-signals	Signals	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-signals			CATALOG_INGESTED	stage-1-proposals.md	344aeee4547cca323212ba96d40ce5e404c51783436aef99f77b741c7c527b74
TC39-ECMAScript	slice-notation-15a6cade	supplement	https://github.com/tc39/proposal-slice-notation	Slice notation	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-slice-notation			CATALOG_INGESTED	stage-1-proposals.md	07bd3a1b223f358711bd12b9ab88e9c132da9ca241cb885586a86da835852fbb
TC39-ECMAScript	stabilize-42356ded	supplement	https://github.com/tc39/proposal-stabilize	Stabilize	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-stabilize			CATALOG_INGESTED	stage-1-proposals.md	d7ea0e24f9fa8a94b962332550392c7988e5cf2258cb1aaa620291996309b3a8
TC39-ECMAScript	standardized-debug-8a140061	supplement	https://github.com/tc39/proposal-standardized-debug	Standardized Debug	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-standardized-debug			CATALOG_INGESTED	stage-1-proposals.md	efb3032b643ac1c1a90206fa7bbe968b0e30b9bc2367e9705dc2cc28bfd6560c
TC39-ECMAScript	strict-enforcement-of-using-69f76ccd	supplement	https://github.com/tc39/proposal-using-enforcement	Strict Enforcement of 'using'	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-using-enforcement			CATALOG_INGESTED	stage-1-proposals.md	78c8355dbd94cdb8e1fa3c32e61894ce8e4bab49a6caff0cfbe2a51540990524
TC39-ECMAScript	string-cooked-dc6743d3	supplement	https://github.com/tc39/proposal-string-cooked	String.cooked	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-string-cooked			CATALOG_INGESTED	stage-1-proposals.md	1884d9a6c3606192f36b8da4246299fcd14333245d5e591a0eca3ed3771ea60c
TC39-ECMAScript	string-prototype-codepoints-1509a2c4	supplement	https://github.com/tc39/proposal-string-prototype-codepoints	String.prototype.codePoints	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-string-prototype-codepoints			CATALOG_INGESTED	stage-1-proposals.md	8b1a9a25b8c6e0deacb033d4fdec7fb85cf05b6a05ee89ad7d82d44c3f099c94
TC39-ECMAScript	support-for-distributed-promise-pipelining-6af0dd9a	supplement	https://github.com/tc39/proposal-eventual-send	Support for Distributed Promise Pipelining	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-eventual-send			CATALOG_INGESTED	stage-1-proposals.md	de5f37f31d6b9da5e125c34e131607c1ba2d35560b40d9d4d364421e48cefec2
TC39-ECMAScript	type-annotations-e2681a6c	supplement	https://github.com/tc39/proposal-type-annotations	Type Annotations	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-type-annotations			CATALOG_INGESTED	stage-1-proposals.md	7a0fe9111755ad2c4bffc0ba48caa2f1f354f75b05bf2488855ff61c3ad9fafb
TC39-ECMAScript	typedarray-concat-b9f6336b	supplement	https://github.com/tc39/proposal-typedarray-concat	TypedArray Concat	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-typedarray-concat			CATALOG_INGESTED	stage-1-proposals.md	eec1239720490fd506e54a17de887686fe81f42a495e78cf76cb7460b3bac3e6
TC39-ECMAScript	typedarray-find-within-4d7cdb5a	supplement	https://github.com/tc39/proposal-typedarray-findwithin	TypedArray Find Within	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-typedarray-findwithin			CATALOG_INGESTED	stage-1-proposals.md	a76a055a0e4d95e67f0a5f3460d5fb8dca4e376d331d93435cb5b49b361f96bd
TC39-ECMAScript	uniform-parsing-of-quasi-standard-date-parse-input-093d6c28	supplement	https://github.com/tc39/proposal-uniform-interchange-date-parsing	uniform parsing of quasi-standard Date.parse input	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-uniform-interchange-date-parsing			CATALOG_INGESTED	stage-1-proposals.md	193fd5bcbacc6b95861543cbc7b9d4b78dcade7b196bd756cf1efb7d56d2591f
TC39-ECMAScript	unordered-async-iterator-helpers-a661fa96	supplement	https://github.com/tc39/proposal-unordered-async-iterator-helpers	Unordered Async Iterator Helpers	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-unordered-async-iterator-helpers			CATALOG_INGESTED	stage-1-proposals.md	00f22c0a55b21373791d9d1a7783915e3715315d4af5e05d5d4eeae541bd99e9
TC39-ECMAScript	wavy-dot-syntactic-support-for-promise-pipelining-106dacab	supplement	https://github.com/tc39/proposal-wavy-dot	Wavy Dot: Syntactic Support for Promise Pipelining	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-wavy-dot			CATALOG_INGESTED	stage-1-proposals.md	1a855ddd12c9ee919831856494a9f855b95e19cb8ad3e6178e7e3d2f4e8fc537
TC39-ECMAScript	amount-255c5ba1	supplement	https://github.com/tc39/proposal-amount	Amount	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-amount			CATALOG_INGESTED	README.md	322246a76363163f2ec2c0b2c4200fe8a995b1c7a05fb5947ccaade2c87ce850
TC39-ECMAScript	async-context-ebf210db	supplement	https://github.com/tc39/proposal-async-context	Async Context	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-async-context			CATALOG_INGESTED	README.md	ef8314fe05ae0ca62e305968379f92d12db9afbcd88e4c2cf8c8ae502f24f8d6
TC39-ECMAScript	async-iterator-helpers-a3951a50	supplement	https://github.com/tc39/proposal-async-iterator-helpers	Async Iterator helpers	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-async-iterator-helpers			CATALOG_INGESTED	README.md	0639856f370036b6f952332ebdb51227f764ad1ffce8d3bdfb2a775938c81386
TC39-ECMAScript	collection-normalization-993bc6a8	supplement	https://github.com/tc39/proposal-collection-normalization	collection normalization	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-collection-normalization			CATALOG_INGESTED	README.md	219f317f0826c35d24872410b8e5102c4a6b9d1cdc8dedb07c4db508f8d84449
TC39-ECMAScript	curtailing-the-power-of-thenables-95ac0aa3	supplement	https://github.com/tc39/proposal-thenable-curtailment	Curtailing the power of "Thenables"	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-thenable-curtailment			CATALOG_INGESTED	README.md	a2f9e7efddd3d89b817f0e034d0d2bd36ca4803c37dee5c3c07e8ba0ae02c358
TC39-ECMAScript	deferred-re-exports-b20a93ed	supplement	https://github.com/tc39/proposal-deferred-reexports	Deferred Re-exports	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-deferred-reexports			CATALOG_INGESTED	README.md	313b97fa22bd824444736b0e289eaae7cfccedbcd1082a9421f90a232031a0b6
TC39-ECMAScript	destructure-private-fields-adec487a	supplement	https://github.com/tc39/proposal-destructuring-private	Destructure Private Fields	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-destructuring-private			CATALOG_INGESTED	README.md	1b21ca443cc328c65be3629cdda075426c2d3a88a82df4d4242b867310703d1a
TC39-ECMAScript	discard-void-bindings-0b3db12f	supplement	https://github.com/tc39/proposal-discard-binding	"Discard" (void) Bindings	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-discard-binding			CATALOG_INGESTED	README.md	08806f286b04cb28dc5979297663eef366c469ef50563f14196674ad59e79c1a
TC39-ECMAScript	error-capturestacktrace-55d04c09	supplement	https://github.com/tc39/proposal-error-capturestacktrace	Error.captureStackTrace	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-error-capturestacktrace			CATALOG_INGESTED	README.md	f8a763890ce038f1adfc26990749b7c7abb2f6c8c4875261ff6972f1110df918
TC39-ECMAScript	error-code-property-976d4143	supplement	https://github.com/tc39/proposal-error-code-property	Error code property	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-error-code-property			CATALOG_INGESTED	README.md	ef0e0b04dcf774b24e83799ec77b7c0018254110ccff0a0b8cf4e4f01d7b152a
TC39-ECMAScript	extractors-2cb82b5d	supplement	https://github.com/tc39/proposal-extractors	Extractors	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-extractors			CATALOG_INGESTED	README.md	5f8e28116f09c11c390c6d5efc0d1d8e2eead74c4ff14e72fe1be0c7ac91f27a
TC39-ECMAScript	function-implementation-hiding-0e6d89d6	supplement	https://github.com/tc39/proposal-function-implementation-hiding	Function implementation hiding	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-function-implementation-hiding			CATALOG_INGESTED	README.md	67eaa2b472c99364ca1d2ac242a90dc5970f17d92de821fe8ec4af7acff77adc
TC39-ECMAScript	function-sent-metaproperty-6c452b95	supplement	https://github.com/tc39/proposal-function.sent	function.sent metaproperty	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-function.sent			CATALOG_INGESTED	README.md	7831f1517603546f5100299bbd73315239bc9015aebf86be2e520fc7e0dd20d5
TC39-ECMAScript	fused-multiply-add-c1adf86a	supplement	https://github.com/tc39/proposal-fma	Fused Multiply-Add	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-fma			CATALOG_INGESTED	README.md	e02dd2fa96eb2a90c6bf3d0b83c645c0e8cc3273153e5ca3417c6ba1b249a328
TC39-ECMAScript	iterator-range-2dd48529	supplement	https://github.com/tc39/proposal-iterator.range	Iterator.range	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-iterator.range			CATALOG_INGESTED	README.md	9f60c703f756d3db6226844dd28d1198cef77b59dad4d879a9dce33de130cd31
TC39-ECMAScript	json-parseimmutable-c9de41e8	supplement	https://github.com/tc39/proposal-json-parseimmutable	JSON.parseImmutable	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-json-parseimmutable			CATALOG_INGESTED	README.md	79b7ce7552f73d849c65f1e3291e29976d5c728378c329c4ca46476a9cfaa337
TC39-ECMAScript	math-clamp-4821a387	supplement	https://github.com/tc39/proposal-math-clamp	Math.clamp	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-math-clamp			CATALOG_INGESTED	README.md	f01ae91f7fdb1932f26aae37b83a6ee78fa4658f861203569a5c016136b98b19
TC39-ECMAScript	module-declarations-4e06dc52	supplement	https://github.com/tc39/proposal-module-declarations	Module Declarations	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-module-declarations			CATALOG_INGESTED	README.md	6dd179ccb520aa51e8206b48077b2ff2c2bf1d602d6564fe93333809c26172fc
TC39-ECMAScript	module-expressions-0cbbb433	supplement	https://github.com/tc39/proposal-module-expressions	Module Expressions	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-module-expressions			CATALOG_INGESTED	README.md	ec5506e3573fbcd84efaad02cda650f23ee22009edda436c4b7fb460698d7bda
TC39-ECMAScript	native-promise-predicate-5f0e560a	supplement	https://github.com/mhofman/proposal-native-promise-predicate	Native Promise Predicate	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/mhofman/proposal-native-promise-predicate			CATALOG_INGESTED	README.md	b089282c80dbe68acc8e51beafeadf7bf878e1a40e467574eb1961bdd1082004
TC39-ECMAScript	object-keyslength-6b49da90	supplement	https://github.com/tc39/proposal-object-keys-length	Object.keysLength	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-object-keys-length			CATALOG_INGESTED	README.md	54b4160eb120e03b623a66155f30fb358f8a29d5aa54dfc086b170d99af33a09
TC39-ECMAScript	pipeline-operator-a174107f	supplement	https://github.com/tc39/proposal-pipeline-operator	Pipeline Operator	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-pipeline-operator			CATALOG_INGESTED	README.md	17d6b7299053ec4b9c47185fa206d01237922ea79ef14da703a4fe999719aa39
TC39-ECMAScript	propagate-active-scriptormodule-with-jobcallback-record-b2305d25	supplement	https://github.com/tc39/proposal-jobcallback-module	Propagate active ScriptOrModule with JobCallback Record	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-jobcallback-module			CATALOG_INGESTED	README.md	5d23c8c03e1de4c9af5a4ccddd8e577e5cf53cbc1537ea3ddd684cf7fc42bcef
TC39-ECMAScript	seededprng-c575d84f	supplement	https://github.com/tc39/proposal-seeded-random	SeededPRNG	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-seeded-random			CATALOG_INGESTED	README.md	d87a5a57c5160393bf0aa4426847c4f5f1d6008141956dc58127681abc50be9a
TC39-ECMAScript	string-dedent-64173382	supplement	https://github.com/tc39/proposal-string-dedent	String.dedent	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-string-dedent			CATALOG_INGESTED	README.md	9f2bfce57a0dc7fc81950b955c1cbc7eccee809310ffd98e8cc5e5f1e07e71ce
